"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"WP","A network map of Macrophage stimulating protein MSP signaling","WP:WP5353","1","0","82","13","1","8286","FLT1"
"WP","Growth factors and hormones in Beta cell proliferation","WP:WP5385","1","0","26","13","1","8286","FLT1"
"HPA","cervix; squamous epithelial cells[≥Medium]","HPA:0630222","0.017627814996999645","1.7538015160361713","3730","23","17","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,GLTP,SOX15,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","bone marrow; hematopoietic cells[High]","HPA:0040083","0.060599058139822075","1.217534125798347","1453","23","10","11019","UBQLN1,CACTIN,CDK11B,SERPINB1,B9D1,DTL,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","cervix; glandular cells[High]","HPA:0630053","0.06486150994088331","1.1880129454046324","1182","23","9","11019","CACTIN,RBM4,CDK11B,COPB1,ZCCHC17,ZNF593,ADSL,CILK1,MTDH"
"HPA","tonsil; germinal center cells[High]","HPA:0600433","0.08645667848449225","1.0632014533219796","1228","23","9","11019","UBQLN1,CACTIN,CDK11B,ZCCHC17,MEPCE,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","appendix; lymphoid tissue[≥Medium]","HPA:0030072","0.1213950302428874","0.9157990923568864","2987","23","14","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,B9D1,ZCCHC17,MEPCE,TMEM69,DTL,ZNF593,ADSL,MTDH"
"HPA","adrenal gland; glandular cells[High]","HPA:0020053","0.1475818273760732","0.8309671164708644","2287","23","12","11019","UBQLN1,CACTIN,CDK11B,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,ADSL,HSP90AB1,TRMO,MTDH"
"HPA","skin 2; vascular mural cells[≥Low]","HPA:0471491","0.24697174140858383","0.6073527360213316","240","23","4","11019","LPCAT1,FLT1,ADSL,MTDH"
"HPA","pancreas; pancreatic endocrine cells[≥Medium]","HPA:0351182","0.2610287900523812","0.5833115897064269","3624","23","15","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","vagina; squamous epithelial cells[High]","HPA:0620223","0.2637445634905923","0.5788164836198255","1138","23","8","11019","UBQLN1,CACTIN,CDK11B,ZCCHC17,MEPCE,GLTP,ZNF593,ADSL"
"HPA","tonsil; squamous epithelial cells[High]","HPA:0600223","0.32642279699227045","0.48621951823246734","1472","23","9","11019","CACTIN,CDK11B,ZCCHC17,MEPCE,TMEM69,GLTP,ZNF593,ADSL,MTDH"
"HPA","lung; alveolar cells type II[≥Medium]","HPA:0301372","0.44318550129654366","0.35341445588319687","1233","23","8","11019","UBQLN1,LPCAT1,COPB1,ZCCHC17,MEPCE,ZNF593,ADSL,HSP90AB1"
"HPA","testis; sertoli cells[≥Medium]","HPA:0570802","0.4465442800979913","0.35013546925311795","1864","23","10","11019","UBQLN1,CDK11B,FLT1,COPB1,MEPCE,GLTP,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","bone marrow; hematopoietic cells[≥Medium]","HPA:0040082","0.45562374534196937","0.3413936502596174","4256","23","16","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,SERPINB1,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,DTL,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","oral mucosa; squamous epithelial cells[≥Medium]","HPA:0330222","0.6059763170925778","0.21754434870003986","4358","23","16","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,B9D1,ZCCHC17,MEPCE,TMEM69,GLTP,SOX15,ZNF593,ADSL,HSP90AB1,TRMO,MTDH"
"HPA","tonsil; non-germinal center cells[High]","HPA:0600443","0.686216782996698","0.1635386644877683","1321","23","8","11019","UBQLN1,CACTIN,CDK11B,ZCCHC17,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","appendix; lymphoid tissue[High]","HPA:0030073","0.6927411885867774","0.15942898957673415","763","23","6","11019","UBQLN1,CDK11B,B9D1,ZNF593,ADSL,MTDH"
"HPA","soft tissue 1; chondrocytes[High]","HPA:0500113","0.7188664329920735","0.14335179501785095","322","23","4","11019","MEPCE,ZNF593,HSP90AB1,MTDH"
"HPA","spleen; cells in white pulp[≥Medium]","HPA:0530722","0.7248861268936945","0.13973021183718337","2720","23","12","11019","UBQLN1,CACTIN,CDK11B,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","lung; alveolar cells type I[≥Low]","HPA:0301361","0.9527817537617371","0.021006568398147428","1091","23","7","11019","UBQLN1,LPCAT1,COPB1,ZCCHC17,MEPCE,ZNF593,ADSL"
"HPA","ovary; ovarian stroma cells[≥Medium]","HPA:0340462","0.9770270546504151","0.010093410157680819","2067","23","10","11019","UBQLN1,CACTIN,CDK11B,LPCAT1,COPB1,ZCCHC17,MEPCE,ZNF593,HSP90AB1,MTDH"
"HPA","tonsil; squamous epithelial cells[≥Low]","HPA:0600221","0.9954494822380171","0.00198077495546719","6652","23","20","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,SERPINB1,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,GLTP,DTL,ZNF593,ADSL,HSP90AB1,TRMO,CILK1,MTDH"
"HPA","testis; round or early spermatids[≥Low]","HPA:0570791","1","0","2328","23","7","11019","UBQLN1,CDK11B,COPB1,MEPCE,SOX15,ZNF593,ADSL"
"HPA","testis; round or early spermatids[≥Medium]","HPA:0570792","1","0","1913","23","7","11019","UBQLN1,CDK11B,COPB1,MEPCE,SOX15,ZNF593,ADSL"
"HPA","testis; round or early spermatids[High]","HPA:0570793","1","0","1030","23","5","11019","UBQLN1,CDK11B,COPB1,MEPCE,ADSL"
"HPA","testis; sertoli cells[≥Low]","HPA:0570801","1","0","2535","23","11","11019","UBQLN1,CDK11B,LPCAT1,FLT1,COPB1,MEPCE,GLTP,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","testis; preleptotene spermatocytes[High]","HPA:0570783","1","0","751","23","3","11019","TSPYL5,UBQLN1,ADSL"
"HPA","testis; sertoli cells[High]","HPA:0570803","1","0","601","23","2","11019","UBQLN1,MTDH"
"HPA","skin 1; hair follicles[≥Low]","HPA:0461451","1","0","367","23","2","11019","FLT1,SOX15"
"HPA","testis; spermatogonia cells[≥Low]","HPA:0570811","1","0","3062","23","9","11019","TSPYL5,UBQLN1,CDK11B,LPCAT1,COPB1,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","skin 1; fibrohistiocytic cells[High]","HPA:0461443","1","0","408","23","3","11019","LPCAT1,FLT1,ADSL"
"HPA","testis; spermatogonia cells[≥Medium]","HPA:0570812","1","0","2570","23","8","11019","TSPYL5,UBQLN1,CDK11B,COPB1,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","testis; spermatogonia cells[High]","HPA:0570813","1","0","1467","23","8","11019","TSPYL5,UBQLN1,CDK11B,COPB1,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","testis; preleptotene spermatocytes[≥Medium]","HPA:0570782","1","0","1492","23","6","11019","TSPYL5,UBQLN1,CDK11B,COPB1,ZNF593,ADSL"
"HPA","testis; preleptotene spermatocytes[≥Low]","HPA:0570781","1","0","1900","23","6","11019","TSPYL5,UBQLN1,CDK11B,COPB1,ZNF593,ADSL"
"HPA","skin 2; cells in spinous layer[≥Medium]","HPA:0471412","1","0","683","23","1","11019","HSP90AB1"
"HPA","testis; peritubular cells[≥Medium]","HPA:0570772","1","0","526","23","2","11019","FLT1,ZNF593"
"HPA","stomach 2; glandular cells[≥Medium]","HPA:0550052","1","0","6284","23","14","11019","CACTIN,RBM4,ACOX1,CDK11B,B9D1,COPB1,ZCCHC17,MEPCE,ZNF593,ADSL,HSP90AB1,TRMO,CILK1,MTDH"
"HPA","stomach 2; glandular cells[High]","HPA:0550053","1","0","2431","23","6","11019","CACTIN,RBM4,CDK11B,ZNF593,CILK1,MTDH"
"HPA","testis","HPA:0570000","1","0","9036","23","20","11019","TSPYL5,UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,FLT1,B9D1,COPB1,ZCCHC17,MEPCE,GLTP,DTL,SOX15,ZNF593,ADSL,HSP90AB1,TRMO,MTDH"
"HPA","testis; Leydig cells[≥Low]","HPA:0570731","1","0","7157","23","16","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,GLTP,ZNF593,ADSL,HSP90AB1,TRMO,MTDH"
"HPA","testis; Leydig cells[≥Medium]","HPA:0570732","1","0","5378","23","14","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,ZNF593,HSP90AB1,TRMO,MTDH"
"HPA","testis; Leydig cells[High]","HPA:0570733","1","0","1777","23","8","11019","CACTIN,LPCAT1,B9D1,COPB1,ZCCHC17,ZNF593,TRMO,MTDH"
"HPA","testis; cells in seminiferous ducts[≥Low]","HPA:0570741","1","0","3106","23","7","11019","CACTIN,RBM4,ACOX1,B9D1,ZCCHC17,DTL,TRMO"
"HPA","testis; cells in seminiferous ducts[≥Medium]","HPA:0570742","1","0","2368","23","5","11019","CACTIN,RBM4,ACOX1,B9D1,ZCCHC17"
"HPA","testis; peritubular cells[High]","HPA:0570773","1","0","217","23","1","11019","ZNF593"
"HPA","testis; cells in seminiferous ducts[High]","HPA:0570743","1","0","728","23","2","11019","CACTIN,ZCCHC17"
"HPA","skin 1; hair follicles[≥Medium]","HPA:0461452","1","0","293","23","1","11019","SOX15"
"HPA","testis; elongated or late spermatids[≥Medium]","HPA:0570752","1","0","1638","23","3","11019","UBQLN1,COPB1,ADSL"
"HPA","testis; elongated or late spermatids[High]","HPA:0570753","1","0","699","23","1","11019","UBQLN1"
"HPA","testis; pachytene spermatocytes[≥Low]","HPA:0570761","1","0","2367","23","7","11019","UBQLN1,CDK11B,COPB1,MEPCE,SOX15,ZNF593,ADSL"
"HPA","testis; pachytene spermatocytes[≥Medium]","HPA:0570762","1","0","1898","23","7","11019","UBQLN1,CDK11B,COPB1,MEPCE,SOX15,ZNF593,ADSL"
"HPA","testis; pachytene spermatocytes[High]","HPA:0570763","1","0","950","23","4","11019","UBQLN1,CDK11B,MEPCE,ADSL"
"HPA","testis; peritubular cells[≥Low]","HPA:0570771","1","0","725","23","2","11019","FLT1,ZNF593"
"HPA","thyroid gland","HPA:0590000","1","0","7131","23","17","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,GLTP,ZNF593,ADSL,HSP90AB1,TRMO,CILK1,MTDH"
"HPA","testis; elongated or late spermatids[≥Low]","HPA:0570751","1","0","2057","23","5","11019","UBQLN1,COPB1,MEPCE,ADSL,HSP90AB1"
"HPA","thyroid gland; glandular cells[≥Low]","HPA:0590051","1","0","7131","23","17","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,GLTP,ZNF593,ADSL,HSP90AB1,TRMO,CILK1,MTDH"
"HPA","tonsil","HPA:0600000","1","0","7788","23","20","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,SERPINB1,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,GLTP,DTL,ZNF593,ADSL,HSP90AB1,TRMO,CILK1,MTDH"
"HPA","thyroid gland; glandular cells[High]","HPA:0590053","1","0","1881","23","7","11019","CDK11B,B9D1,ZCCHC17,MEPCE,ZNF593,ADSL,MTDH"
"HPA","skin 1; endothelial cells[≥Low]","HPA:0460201","1","0","841","23","5","11019","LPCAT1,FLT1,ADSL,HSP90AB1,MTDH"
"HPA","skin 1; cells in spinous layer[≥Medium]","HPA:0461412","1","0","592","23","2","11019","ADSL,HSP90AB1"
"HPA","skin 1; cells in spinous layer[≥Low]","HPA:0461411","1","0","760","23","4","11019","LPCAT1,SOX15,ADSL,HSP90AB1"
"HPA","skin 1; cells in granular layer[≥Medium]","HPA:0460182","1","0","558","23","3","11019","LPCAT1,ADSL,HSP90AB1"
"HPA","skin 1; cells in granular layer[≥Low]","HPA:0460181","1","0","711","23","3","11019","LPCAT1,ADSL,HSP90AB1"
"HPA","skin 1; cells in corneal layer[≥Low]","HPA:0461401","1","0","93","23","1","11019","LPCAT1"
"HPA","skin 1; cells in basal layer[≥Medium]","HPA:0461392","1","0","637","23","4","11019","FLT1,SOX15,ADSL,HSP90AB1"
"HPA","skin 1; cells in basal layer[≥Low]","HPA:0461391","1","0","881","23","5","11019","LPCAT1,FLT1,SOX15,ADSL,HSP90AB1"
"HPA","skin 1; Langerhans[≥Medium]","HPA:0460642","1","0","2632","23","7","11019","UBQLN1,CACTIN,RBM4,CDK11B,MEPCE,TMEM69,ZNF593"
"HPA","skin 1; Langerhans[≥Low]","HPA:0460641","1","0","3962","23","10","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,B9D1,MEPCE,TMEM69,ZNF593,TRMO"
"HPA","skin 1","HPA:0460000","1","0","7246","23","20","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,FLT1,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,GLTP,DTL,SOX15,ZNF593,ADSL,HSP90AB1,TRMO,MTDH"
"HPA","skeletal muscle; myocytes[High]","HPA:0440343","1","0","875","23","4","11019","CACTIN,COPB1,ZCCHC17,MTDH"
"HPA","skeletal muscle; myocytes[≥Medium]","HPA:0440342","1","0","3794","23","12","11019","UBQLN1,CACTIN,RBM4,CDK11B,LPCAT1,COPB1,ZCCHC17,MEPCE,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","skeletal muscle; myocytes[≥Low]","HPA:0440341","1","0","5909","23","15","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,FLT1,B9D1,COPB1,ZCCHC17,MEPCE,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","skeletal muscle","HPA:0440000","1","0","5909","23","15","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,FLT1,B9D1,COPB1,ZCCHC17,MEPCE,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","seminal vesicle; glandular cells[High]","HPA:0430053","1","0","1471","23","6","11019","CDK11B,COPB1,ZCCHC17,MEPCE,ZNF593,MTDH"
"HPA","skin 1; Langerhans[High]","HPA:0460643","1","0","564","23","2","11019","CACTIN,ZNF593"
"HPA","thyroid gland; glandular cells[≥Medium]","HPA:0590052","1","0","5602","23","15","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,GLTP,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","vagina; squamous epithelial cells[≥Medium]","HPA:0620222","1","0","4050","23","14","11019","UBQLN1,CACTIN,RBM4,CDK11B,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,GLTP,SOX15,ZNF593,ADSL,MTDH"
"HPA","skin 1; fibrohistiocytic cells[≥Medium]","HPA:0461442","1","0","699","23","5","11019","LPCAT1,FLT1,ADSL,HSP90AB1,MTDH"
"HPA","stomach 2; glandular cells[≥Low]","HPA:0550051","1","0","7612","23","15","11019","CACTIN,RBM4,ACOX1,CDK11B,B9D1,COPB1,ZCCHC17,MEPCE,GLTP,ZNF593,ADSL,HSP90AB1,TRMO,CILK1,MTDH"
"HPA","tonsil; germinal center cells[≥Low]","HPA:0600431","1","0","5987","23","15","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","tonsil; germinal center cells[≥Medium]","HPA:0600432","1","0","4100","23","14","11019","UBQLN1,CACTIN,RBM4,CDK11B,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","skin 1; fibrohistiocytic cells[≥Low]","HPA:0461441","1","0","885","23","5","11019","LPCAT1,FLT1,ADSL,HSP90AB1,MTDH"
"HPA","tonsil; non-germinal center cells[≥Low]","HPA:0600441","1","0","6117","23","17","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,SERPINB1,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,DTL,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","tonsil; non-germinal center cells[≥Medium]","HPA:0600442","1","0","4200","23","15","11019","UBQLN1,CACTIN,CDK11B,SERPINB1,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,DTL,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","tonsil; squamous epithelial cells[≥Medium]","HPA:0600222","1","0","4949","23","16","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,SERPINB1,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,GLTP,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","skin 1; endothelial cells[≥Medium]","HPA:0460202","1","0","593","23","5","11019","LPCAT1,FLT1,ADSL,HSP90AB1,MTDH"
"HPA","skin 1; fibroblasts[High]","HPA:0460653","1","0","672","23","3","11019","CACTIN,ZCCHC17,ZNF593"
"HPA","skin 1; fibroblasts[≥Low]","HPA:0460651","1","0","4082","23","10","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,B9D1,COPB1,ZCCHC17,MEPCE,ZNF593"
"HPA","skin 1; endothelial cells[High]","HPA:0460203","1","0","317","23","1","11019","FLT1"
"HPA","urinary bladder","HPA:0610000","1","0","7304","23","17","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,GLTP,ZNF593,ADSL,HSP90AB1,TRMO,CILK1,MTDH"
"HPA","urinary bladder; urothelial cells[≥Low]","HPA:0610831","1","0","7304","23","17","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,GLTP,ZNF593,ADSL,HSP90AB1,TRMO,CILK1,MTDH"
"HPA","urinary bladder; urothelial cells[≥Medium]","HPA:0610832","1","0","5958","23","15","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,GLTP,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","urinary bladder; urothelial cells[High]","HPA:0610833","1","0","2038","23","8","11019","CACTIN,RBM4,ZCCHC17,MEPCE,GLTP,ADSL,HSP90AB1,MTDH"
"HPA","vagina","HPA:0620000","1","0","6000","23","16","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,GLTP,SOX15,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","vagina; squamous epithelial cells[≥Low]","HPA:0620221","1","0","6000","23","16","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,GLTP,SOX15,ZNF593,ADSL,HSP90AB1,MTDH"
"HPA","skin 1; fibroblasts[≥Medium]","HPA:0460652","1","0","2844","23","6","11019","UBQLN1,CACTIN,RBM4,COPB1,ZCCHC17,ZNF593"
"HPA","stomach 2","HPA:0550000","1","0","7612","23","15","11019","CACTIN,RBM4,ACOX1,CDK11B,B9D1,COPB1,ZCCHC17,MEPCE,GLTP,ZNF593,ADSL,HSP90AB1,TRMO,CILK1,MTDH"
"HPA","stomach 1; glandular cells[≥Low]","HPA:0540051","1","0","7664","23","18","11019","TSPYL5,UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,GLTP,ZNF593,ADSL,HSP90AB1,TRMO,CILK1,MTDH"
"HPA","stomach 1; glandular cells[≥Medium]","HPA:0540052","1","0","6351","23","16","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,B9D1,COPB1,MEPCE,GLTP,ZNF593,ADSL,HSP90AB1,TRMO,CILK1,MTDH"
"HPA","skin 2; melanocytes[High]","HPA:0470673","1","0","357","23","1","11019","ADSL"
"HPA","skin 2; sebaceous glands[≥Low]","HPA:0471481","1","0","133","23","1","11019","ADSL"
"HPA","skin 2; sebaceous glands[≥Medium]","HPA:0471482","1","0","110","23","1","11019","ADSL"
"HPA","skin 1; vascular mural cells[High]","HPA:0461493","1","0","135","23","1","11019","FLT1"
"HPA","skin 1; vascular mural cells[≥Medium]","HPA:0461492","1","0","189","23","2","11019","FLT1,ADSL"
"HPA","skin 2; sebaceous glands[High]","HPA:0471483","1","0","42","23","1","11019","ADSL"
"HPA","skin 1; vascular mural cells[≥Low]","HPA:0461491","1","0","242","23","3","11019","LPCAT1,FLT1,ADSL"
"HPA","skin 2; vascular mural cells[≥Medium]","HPA:0471492","1","0","192","23","2","11019","FLT1,ADSL"
"HPA","skin 2","HPA:0470000","1","0","7036","23","20","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,FLT1,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,GLTP,DTL,SOX15,ZNF593,ADSL,HSP90AB1,TRMO,MTDH"
"HPA","skin 2; vascular mural cells[High]","HPA:0471493","1","0","129","23","1","11019","FLT1"
"HPA","small intestine; endocrine cells[≥Low]","HPA:0481291","1","0","498","23","2","11019","COPB1,HSP90AB1"
"HPA","small intestine; endocrine cells[≥Medium]","HPA:0481292","1","0","464","23","2","11019","COPB1,HSP90AB1"
"HPA","skin 1; sebaceous glands[≥Low]","HPA:0461481","1","0","202","23","1","11019","MTDH"
"HPA","small intestine; endocrine cells[High]","HPA:0481293","1","0","291","23","2","11019","COPB1,HSP90AB1"
"HPA","small intestine; enterocytes[≥Low]","HPA:0481301","1","0","571","23","2","11019","COPB1,HSP90AB1"
"HPA","small intestine; enterocytes[≥Medium]","HPA:0481302","1","0","440","23","2","11019","COPB1,HSP90AB1"
"HPA","small intestine; enterocytes[High]","HPA:0481303","1","0","244","23","2","11019","COPB1,HSP90AB1"
"HPA","small intestine; glandular cells[≥Low]","HPA:0480051","1","0","7080","23","15","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,B9D1,ZCCHC17,MEPCE,TMEM69,ZNF593,ADSL,TRMO,CILK1,MTDH"
"HPA","small intestine","HPA:0480000","1","0","7877","23","17","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,ZNF593,ADSL,HSP90AB1,TRMO,CILK1,MTDH"
"HPA","small intestine; glandular cells[≥Medium]","HPA:0480052","1","0","6067","23","15","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,LPCAT1,B9D1,ZCCHC17,MEPCE,TMEM69,ZNF593,ADSL,TRMO,CILK1,MTDH"
"HPA","skin 2; arrector pili muscle cells[≥Low]","HPA:0471381","1","0","75","23","1","11019","FLT1"
"HPA","skin 2; melanocytes[≥Low]","HPA:0470671","1","0","724","23","5","11019","LPCAT1,FLT1,ADSL,HSP90AB1,MTDH"
"HPA","skin 2; endothelial cells[≥Low]","HPA:0470201","1","0","888","23","5","11019","LPCAT1,FLT1,ADSL,HSP90AB1,MTDH"
"HPA","skin 2; endothelial cells[≥Medium]","HPA:0470202","1","0","637","23","5","11019","LPCAT1,FLT1,ADSL,HSP90AB1,MTDH"
"HPA","skin 2; endothelial cells[High]","HPA:0470203","1","0","321","23","1","11019","FLT1"
"HPA","skin 2; epidermal cells[≥Low]","HPA:0470681","1","0","5693","23","14","11019","UBQLN1,CACTIN,RBM4,ACOX1,CDK11B,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,GLTP,DTL,ZNF593,TRMO"
"HPA","skin 2; cells in granular layer[≥Medium]","HPA:0470182","1","0","562","23","2","11019","LPCAT1,HSP90AB1"
"HPA","skin 2; epidermal cells[≥Medium]","HPA:0470682","1","0","4016","23","11","11019","UBQLN1,CACTIN,RBM4,CDK11B,B9D1,COPB1,ZCCHC17,MEPCE,TMEM69,GLTP,ZNF593"
"HPA","skin 2; epidermal cells[High]","HPA:0470683","1","0","1049","23","6","11019","UBQLN1,CDK11B,ZCCHC17,MEPCE,GLTP,ZNF593"
"HPA","skin 2; fibrohistiocytic cells[≥Low]","HPA:0471441","1","0","1021","23","5","11019","LPCAT1,FLT1,ADSL,HSP90AB1,MTDH"
"HPA","skin 2; melanocytes[≥Medium]","HPA:0470672","1","0","640","23","4","11019","LPCAT1,ADSL,HSP90AB1,MTDH"
"HPA","skin 2; fibrohistiocytic cells[≥Medium]","HPA:0471442","1","0","833","23","5","11019","LPCAT1,FLT1,ADSL,HSP90AB1,MTDH"
"HPA","skin 2; fibrohistiocytic cells[High]","HPA:0471443","1","0","467","23","4","11019","LPCAT1,FLT1,ADSL,MTDH"
